iata nº,Ticket,Fecha,void,Línea,Tarifa,Efectivo,Tarjetas,imp total,iva,Comisión,Neto Final,Total Venta,Over,Exp.,iva,iva com,Comisión,Fact,Ruta
12345678,2618690450,22/09/2015,0,4M,1538.00,1538.00,1538.00,-1538.00,0.00,0.00,1538.00,1538.00,0.00,22944,-1538.00,0.00,0.00,0,COR/IGU/COR
12345678,2618690451,26/09/2015,0,LA,15228.00,15228.00,0.00,0.00,0.00,0.00,15228.00,15228.00,0.00,23065,0.00,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691170532,21/09/2015,0,4M,6438.00,6438.00,0.00,1033.84,0.00,64.38,7258.42,7288.42,128.00,22892,706.41,0.00,64.38,FAC-A-1348,IGR/AEP/BRC
12345678,9691170533,21/09/2015,0,G3,1810.00,1683.00,1800.00,1673.00,0.00,54.30,4062.20,3464.90,0.00,22896,-633.50,0.00,54.30,FAC-A-1346,COR/GRU/COR
12345678,9691170534,21/09/2015,0,KL,10740.00,10740.00,0.00,12090.20,0.00,107.40,27676.97,22403.82,531.00,22897,-5485.80,0.00,107.40,FAC-A-1345,EZE/AMS/EZE
12345678,9691170535,21/09/2015,0,AR,5956.00,5956.00,0.00,3297.00,0.00,178.68,11158.92,9074.32,0.00,22936,-2084.60,0.00,178.68,0,COR/AEP/FLN/AE
12345678,9691170536,21/09/2015,0,AR,5956.00,5956.00,0.00,3297.00,0.00,178.68,11158.92,9074.32,0.00,22936,-2084.60,0.00,178.68,0,COR/AEP/FLN/AE
12345678,9691170537,21/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,COR/AEP/COR
12345678,9691170538,21/09/2015,0,AR,1574.00,0.00,1574.00,318.98,0.00,47.22,1840.80,1870.80,0.00,22901,172.71,0.00,47.22,FAC-A-1351,COR/EZE/COR
12345678,9691170539,21/09/2015,0,AR,1574.00,0.00,1574.00,318.98,0.00,47.22,1840.80,1870.80,0.00,22901,172.71,0.00,47.22,FAC-A-1351,COR/EZE/COR
12345678,9691170540,21/09/2015,1,AR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,TUC/AEP/GIG/EZE
12345678,9691170542,21/09/2015,0,LA,9380.00,9380.00,0.00,4586.16,0.00,0.00,17249.16,13966.16,0.00,22914,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170543,21/09/2015,0,LA,9380.00,9380.00,0.00,4586.16,0.00,0.00,17249.16,13966.16,0.00,22914,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170544,21/09/2015,0,LA,9380.00,9380.00,0.00,4586.16,0.00,0.00,17249.16,13966.16,0.00,22914,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170545,21/09/2015,0,LA,9380.00,9380.00,0.00,4586.16,0.00,0.00,17249.16,13966.16,0.00,22914,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170546,21/09/2015,0,LA,9380.00,9380.00,0.00,4586.16,0.00,0.00,17249.16,13966.16,0.00,22914,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170547,21/09/2015,0,LA,9380.00,9380.00,0.00,4586.16,0.00,0.00,17249.16,13966.16,0.00,22914,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170548,21/09/2015,0,LA,9380.00,161.66,13804.50,4586.16,0.00,0.00,17249.16,13966.16,0.00,22916,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170549,21/09/2015,0,LA,9380.00,161.66,13804.50,4586.16,0.00,0.00,17249.16,13966.16,0.00,22916,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170550,21/09/2015,0,LA,9380.00,161.66,13804.50,4586.16,0.00,0.00,17249.16,13966.16,0.00,22916,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170551,21/09/2015,0,LA,9380.00,161.66,13804.50,4586.16,0.00,0.00,17249.16,13966.16,0.00,22916,-3283.00,0.00,0.00,0,COR/LIM/HAV/LIM
12345678,9691170552,21/09/2015,0,LA,4896.00,4896.00,0.00,2839.50,0.00,48.96,9400.14,7735.50,0.00,22906,-1713.60,0.00,48.96,FAC-A-1354,COR/AEP/SCL/CO
12345678,9691170553,21/09/2015,0,AR,2569.00,2569.00,0.00,472.93,0.00,77.07,2956.77,2956.77,0.00,22903,281.88,0.00,77.07,0,COR/AEP/COR
12345678,9691170554,21/09/2015,0,TK,3366.00,3366.00,0.00,4243.60,0.00,0.00,9482.70,7609.60,0.00,22912,-1873.10,0.00,0.00,0,BCN/IST/EZE
12345678,9691170555,21/09/2015,0,TK,3366.00,3366.00,0.00,4243.60,0.00,0.00,9482.70,7609.60,0.00,22912,-1873.10,0.00,0.00,0,BCN/IST/EZE
12345678,9691170556,21/09/2015,0,TK,12860.00,12860.00,0.00,6001.20,0.00,128.60,23233.60,18861.20,0.00,22915,-4501.00,0.00,128.60,FAC-A-1360,EZE/IST/IST/EZE
12345678,9691170557,21/09/2015,0,TK,12860.00,12860.00,0.00,6001.20,0.00,128.60,23233.60,18861.20,0.00,22915,-4501.00,0.00,128.60,FAC-A-1360,EZE/IST/IST/EZE
12345678,9691170558,21/09/2015,0,EQ,3402.12,3402.12,0.00,0.00,0.00,0.00,3402.12,3589.72,0.00,22919,0.00,0.00,0.00,FAC-B-330,UIO/EZE/COR
12345678,9691170559,21/09/2015,0,AM,1454.00,1454.00,0.00,994.80,0.00,14.54,2944.76,2636.40,0.00,22918,-510.50,0.00,14.54,FAC-A-1361,MEX/CUN
12345678,9691170560,21/09/2015,0,AM,1454.00,1454.00,0.00,994.80,0.00,14.54,2944.76,2636.40,0.00,22918,-510.50,0.00,14.54,FAC-A-1361,MEX/CUN
12345678,9691170562,23/09/2015,0,AR,5168.00,0.00,5168.00,3049.12,0.00,155.04,7545.28,7803.68,516.00,22978,0.00,0.00,155.04,FAC-B-334,TUC/AEP/EZE/GIG
12345678,9691170564,21/09/2015,0,AR,5168.00,5168.00,0.00,3049.12,0.00,155.04,9354.08,7803.68,516.00,22978,-1808.80,0.00,155.04,FAC-B-334,TUC/AEP/GIG/EZE
12345678,9691170566,21/09/2015,1,LA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,TUC/AEP/TUC
12345678,9691170567,21/09/2015,0,AR,1574.00,0.00,1574.00,318.98,0.00,47.22,1840.80,1870.80,0.00,22922,172.71,0.00,47.22,FAC-A-1386,COR/EZE/COR
12345678,9691170568,21/09/2015,0,AR,1574.00,0.00,1574.00,318.98,0.00,47.22,1840.80,1870.80,0.00,22922,172.71,0.00,47.22,FAC-A-1386,COR/EZE/COR
12345678,9691170569,21/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,TUC/AEP/TUC
12345678,9691170570,21/09/2015,0,4M,2137.00,2137.00,0.00,406.09,0.00,21.37,2472.25,2502.25,42.74,22923,234.48,0.00,21.37,FAC-A-1387,TUC/AEP/TUC
12345678,9691170571,22/09/2015,0,IB,7536.00,0.00,7536.00,10557.20,0.00,75.36,22238.74,18093.20,0.00,22930,-4220.90,0.00,75.36,FAC-A-1367,EZE/MAD/LIN/MA
12345678,9691170573,22/09/2015,0,IB,7536.00,0.00,7536.00,10557.20,0.00,75.36,22238.74,18093.20,0.00,22930,-4220.90,0.00,75.36,FAC-A-1367,EZE/MAD/LIN/MA
12345678,9691170575,22/09/2015,0,IB,7536.00,0.00,7536.00,10557.20,0.00,75.36,22238.74,18093.20,0.00,22930,-4220.90,0.00,75.36,FAC-A-1367,EZE/MAD/LIN/MA
12345678,9691170577,22/09/2015,0,IB,7536.00,0.00,7536.00,10557.20,0.00,75.36,22238.74,18093.20,0.00,22930,-4220.90,0.00,75.36,FAC-A-1367,EZE/MAD/LIN/MA
12345678,9691170579,22/09/2015,0,LA,7888.00,2419.73,9450.00,3981.73,0.00,0.00,14235.99,11475.33,394.00,22943,-2760.66,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691170580,22/09/2015,0,LA,7700.00,4155.83,8000.00,4455.83,0.00,0.00,14465.76,11770.83,385.00,22942,-2694.93,0.00,0.00,FAC-A-1374,COR/LIM/PUJ/LIM/
12345678,9691170581,22/09/2015,0,LA,7700.00,7700.00,0.00,4455.83,0.00,0.00,14465.76,11770.83,385.00,22942,-2694.93,0.00,0.00,FAC-A-1374,COR/LIM/PUJ/LIM/
12345678,9691170583,22/09/2015,0,LA,7700.00,7700.00,0.00,4455.83,0.00,0.00,14465.76,11770.83,385.00,22941,-2694.93,0.00,0.00,0,COR/LIM/PUJ/LIM/
12345678,9691170584,22/09/2015,0,LA,7700.00,7700.00,0.00,4455.83,0.00,0.00,14465.76,11770.83,385.00,22941,-2694.93,0.00,0.00,0,COR/LIM/PUJ/LIM/
12345678,9691170586,22/09/2015,0,LA,2654.00,2654.00,0.00,486.08,0.00,26.54,3052.10,3052.10,53.08,22940,291.21,0.00,26.54,0,COR/AEP/COR
12345678,9691170587,22/09/2015,0,LA,2490.00,2490.00,0.00,460.71,0.00,24.90,2593.02,2593.02,298.00,22939,273.22,0.00,24.90,0,COR/AEP/COR
12345678,9691170588,22/09/2015,0,JJ,1952.00,0.00,1952.00,825.20,0.00,19.52,3439.88,2777.20,0.00,22937,-682.20,0.00,19.52,FAC-A-1373,IGU/GRU/BPS/GR
12345678,9691170589,22/09/2015,0,JJ,1952.00,0.00,1952.00,825.20,0.00,19.52,3439.88,2777.20,0.00,22937,-682.20,0.00,19.52,FAC-A-1373,IGU/GRU/BPS/GR
12345678,9691170590,22/09/2015,0,JJ,1173.00,0.00,1173.00,552.20,0.00,11.73,2122.67,1725.20,0.00,22937,-409.20,0.00,11.73,FAC-A-1373,IGU/GRU/BPS/GR
12345678,9691170593,22/09/2015,0,LA,5903.00,0.00,5903.00,3552.60,0.00,59.03,10577.22,8747.24,885.00,22945,-2066.10,0.00,59.03,FAC-A-1375,COR/SCL/MIA/SC
12345678,9691170594,22/09/2015,0,LA,5903.00,0.00,5903.00,3552.60,0.00,59.03,10577.22,8747.24,885.00,22945,-2066.10,0.00,59.03,FAC-A-1375,COR/SCL/MIA/SC
12345678,9691170595,22/09/2015,0,JJ,1952.00,0.00,1952.00,825.20,0.00,19.52,3439.88,2777.20,0.00,22946,-682.20,0.00,19.52,FAC-A-1376,IGU/GRU/BPS/GR
12345678,9691170596,22/09/2015,0,JJ,1952.00,0.00,1952.00,825.20,0.00,19.52,3439.88,2777.20,0.00,22946,-682.20,0.00,19.52,FAC-A-1376,IGU/GRU/BPS/GR
12345678,9691170597,22/09/2015,0,JJ,1173.00,0.00,1173.00,552.20,0.00,11.73,2122.67,1725.20,0.00,22946,-409.20,0.00,11.73,FAC-A-1376,IGU/GRU/BPS/GR
12345678,9691170598,22/09/2015,0,JJ,1173.00,0.00,1173.00,552.20,0.00,11.73,2122.67,1725.20,0.00,22946,-409.20,0.00,11.73,FAC-A-1376,IGU/GRU/BPS/GR
12345678,9691170599,22/09/2015,0,AR,6419.00,2431.50,7500.00,3512.50,0.00,192.57,11343.73,9417.98,641.00,22951,-2246.70,0.00,192.57,FAC-B-329,TUC/AEP/GIG/AEP
12345678,9691203500,22/09/2015,0,AR,6419.00,6419.00,0.00,3512.50,0.00,192.57,11343.73,9417.98,641.00,22951,-2246.70,0.00,192.57,FAC-B-329,TUC/AEP/GIG/AEP
12345678,9691203501,22/09/2015,0,AR,4993.00,4993.00,0.00,2942.10,0.00,149.79,9033.61,7535.66,499.00,22951,-1747.60,0.00,149.79,FAC-B-329,TUC/AEP/GIG/AEP
12345678,9691203502,22/09/2015,1,QR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/DOH/PER
12345678,9691203503,22/09/2015,0,AR,2607.00,0.00,2607.00,478.73,0.00,78.21,2999.31,3029.36,0.00,22952,286.00,0.00,78.21,FAC-A-1385,TUC/AEP/TUC
12345678,9691203504,22/09/2015,0,QR,10708.00,10708.00,0.00,9538.80,0.00,107.08,23327.97,19185.64,169.00,22954,-4884.40,0.00,107.08,FAC-A-1380,EZE/DOH/PER
12345678,9691203505,23/09/2015,0,LH,2341.00,2341.00,0.00,1925.70,0.00,0.00,5293.40,4454.50,0.00,22955,-1026.70,0.00,0.00,FAC-A-1393,BUD/FRA
12345678,9691203506,23/09/2015,0,LH,2341.00,2341.00,0.00,1925.70,0.00,0.00,5293.40,4454.50,0.00,22955,-1026.70,0.00,0.00,FAC-A-1393,BUD/FRA
12345678,9691203507,23/09/2015,0,CM,4879.16,4879.16,0.00,0.00,0.00,0.00,4879.16,5066.96,0.00,22961,0.00,0.00,0.00,FAC-A-1397,ASU/PTY/CUN/PT
12345678,9691203508,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203509,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203510,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203511,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203512,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203513,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203514,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203515,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203516,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203517,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203518,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203519,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203520,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203521,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203522,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203523,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203524,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22579,-3240.70,0.00,92.59,FAC-A-1412,EZE/LIM/HAV/LIM/
12345678,9691203525,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203526,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203527,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203528,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203529,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203530,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203531,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203532,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203533,23/09/2015,1,4M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/LIM/HAV/LIM/
12345678,9691203534,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22965,-3240.70,0.00,92.59,FAC-A-1382,EZE/LIM/HAV/LIM/
12345678,9691203535,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22966,-3240.70,0.00,92.59,FAC-A-1383,EZE/LIM/HAV/LIM/
12345678,9691203536,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22966,-3240.70,0.00,92.59,FAC-A-1383,EZE/LIM/HAV/LIM/
12345678,9691203537,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22966,-3240.70,0.00,92.59,FAC-A-1383,EZE/LIM/HAV/LIM/
12345678,9691203538,23/09/2015,1,AF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,EZE/CDG/AGP/CD
12345678,9691203539,23/09/2015,0,AF,12639.00,12639.00,0.00,13132.40,0.00,126.39,31171.78,25771.40,625.00,22962,-6152.40,0.00,126.39,FAC-A-1381,EZE/CDG/AGP/CD
12345678,9691203540,23/09/2015,0,4M,9259.00,9259.00,0.00,4538.80,0.00,92.59,16945.91,14126.45,0.00,22966,-3240.70,0.00,92.59,FAC-A-1383,EZE/LIM/HAV/LIM/
12345678,9691203541,23/09/2015,0,4M,1883.00,1883.00,0.00,366.71,0.00,18.83,1979.22,1937.65,225.00,22972,206.56,0.00,18.83,0,COR/AEP/COR
12345678,9691203542,23/09/2015,0,4M,1962.00,1962.00,0.00,379.01,0.00,19.62,2059.17,2015.81,235.00,22972,215.28,0.00,19.62,0,COR/AEP/COR
12345678,9691203543,23/09/2015,0,LA,7606.00,7606.00,0.00,4114.30,0.00,0.00,14002.06,11340.00,380.00,23004,-2662.06,0.00,0.00,FAC-A-1426,COR/LIM/CUN/LIM/
12345678,9691203544,23/09/2015,0,LA,7606.00,7606.00,0.00,4114.30,0.00,0.00,14002.06,11340.00,380.00,23004,-2662.06,0.00,0.00,FAC-A-1426,COR/LIM/CUN/LIM/
12345678,9691203547,23/09/2015,0,4M,2014.00,0.00,2014.00,387.06,0.00,20.14,2334.30,2364.29,40.28,22977,220.99,0.00,20.14,FAC-B-333,MDZ/AEP/MDZ
12345678,9691203548,23/09/2015,0,4M,2014.00,0.00,2014.00,387.06,0.00,20.14,2334.30,2364.29,40.28,22977,220.99,0.00,20.14,FAC-B-333,MDZ/AEP/MDZ
12345678,9691203549,23/09/2015,1,LA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,MDZ/AEP/MDZ
12345678,9691203550,23/09/2015,1,LA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOID,0.00,0.00,0.00,0,MDZ/AEP/MDZ
12345678,9691203551,23/09/2015,0,4M,1350.00,0.00,1350.00,284.24,0.00,13.50,1589.49,1619.54,27.00,22977,148.07,0.00,13.50,FAC-B-333,MDZ/AEP/MDZ
12345678,9691203552,23/09/2015,0,4M,1350.00,1350.00,0.00,284.24,0.00,13.50,1589.49,1619.54,27.00,22977,148.07,0.00,13.50,FAC-B-333,MDZ/AEP/MDZ
12345678,9691203553,23/09/2015,0,JJ,20029.00,20029.00,0.00,8901.40,0.00,200.29,33737.41,27328.08,200.00,22979,-7010.20,0.00,200.29,FAC-B-335,COR/GRU/MAD/G
12345678,9691203554,23/09/2015,0,LA,8169.00,0.00,8169.00,4339.66,0.00,0.00,15367.91,12508.66,0.00,23003,-2859.25,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691203555,23/09/2015,0,LA,8169.00,0.00,8169.00,4339.66,0.00,0.00,15367.91,12508.66,0.00,23003,-2859.25,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691203556,23/09/2015,0,LA,8169.00,0.00,8169.00,4339.66,0.00,0.00,15367.91,12508.66,0.00,23003,-2859.25,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691203557,24/09/2015,0,LA,8169.00,0.00,8169.00,4339.66,0.00,0.00,12508.66,12508.66,0.00,23003,0.00,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691203558,23/09/2015,0,LA,8169.00,11351.10,1157.56,4339.66,0.00,0.00,15367.91,12508.66,0.00,23003,-2859.25,0.00,0.00,0,COR/LIM/CUN/LIM/
12345678,9691203559,23/09/2015,0,LA,10611.00,10611.00,0.00,5620.18,0.00,0.00,19944.92,16231.18,0.00,23002,-3713.74,0.00,0.00,0,COR/LIM/PUJ/LIM/
